id	name
GO:0010441	guard cell development
GO:1901965	endoplasmic reticulum to chloroplast transport
GO:1990052	ER to chloroplast lipid transport
GO:0010117	photoprotection
GO:0035264	multicellular organism growth
GO:0051211	anisotropic cell growth
GO:0006479	protein methylation
GO:0009827	plant-type cell wall modification
GO:0030149	sphingolipid catabolic process
GO:0016123	xanthophyll biosynthetic process
GO:0000184	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay
GO:0051245	negative regulation of cellular defense response
GO:0006418	tRNA aminoacylation for protein translation
GO:0019216	regulation of lipid metabolic process
GO:0090391	granum assembly
GO:1903866	palisade mesophyll development
GO:0009301	snRNA transcription
GO:0009945	radial axis specification
GO:0010014	meristem initiation
GO:0042795	snRNA transcription by RNA polymerase II
GO:0042796	snRNA transcription by RNA polymerase III
GO:0043697	cell dedifferentiation
GO:0060184	cell cycle switching
GO:0010074	maintenance of meristem identity
GO:0009805	coumarin biosynthetic process
GO:0006104	succinyl-CoA metabolic process
GO:0006753	nucleoside phosphate metabolic process
GO:0015938	coenzyme A catabolic process
GO:0043182	vacuolar sequestering of sodium ion
GO:0071702	organic substance transport
GO:0030036	actin cytoskeleton organization
GO:0051127	positive regulation of actin nucleation
GO:2000601	positive regulation of Arp2/3 complex-mediated actin nucleation
GO:0006625	protein targeting to peroxisome
GO:0031204	post-translational protein targeting to membrane, translocation
GO:0045836	positive regulation of meiotic nuclear division
GO:0045927	positive regulation of growth
GO:0044264	cellular polysaccharide metabolic process
GO:0043933	protein-containing complex organization
GO:0048438	floral whorl development
GO:0097435	supramolecular fiber organization
GO:0034389	lipid droplet organization
GO:0080155	regulation of double fertilization forming a zygote and endosperm
GO:0140042	lipid droplet formation
GO:0006729	tetrahydrobiopterin biosynthetic process
GO:0006426	glycyl-tRNA aminoacylation
GO:0015966	diadenosine tetraphosphate biosynthetic process
GO:0070150	mitochondrial glycyl-tRNA aminoacylation
GO:1990937	xylan acetylation
GO:0006526	arginine biosynthetic process
GO:0006541	glutamine metabolic process
GO:0044205	'de novo' UMP biosynthetic process
GO:0006627	protein processing involved in protein targeting to mitochondrion
GO:0006491	N-glycan processing
GO:0000374	Group III intron splicing
GO:0006521	regulation of cellular amino acid metabolic process
GO:0010896	regulation of triglyceride catabolic process
GO:0032885	regulation of polysaccharide biosynthetic process
GO:2001006	regulation of cellulose biosynthetic process
GO:0016121	carotene catabolic process
GO:0015967	diadenosine tetraphosphate catabolic process
GO:0019693	ribose phosphate metabolic process
GO:0045962	positive regulation of development, heterochronic
GO:0015798	myo-inositol transport
GO:0009808	lignin metabolic process
GO:1990573	potassium ion import across plasma membrane
GO:0055062	phosphate ion homeostasis
GO:0009959	negative gravitropism
GO:0006855	xenobiotic transmembrane transport
GO:0015700	arsenite transport
GO:0042908	xenobiotic transport
GO:1902418	(+)-abscisic acid D-glucopyranosyl ester transmembrane transport
GO:0006884	cell volume homeostasis
GO:0055064	chloride ion homeostasis
GO:1902476	chloride transmembrane transport
GO:0034052	positive regulation of plant-type hypersensitive response
GO:1900363	regulation of mRNA polyadenylation
GO:0009855	determination of bilateral symmetry
GO:0009452	7-methylguanosine RNA capping
GO:0036261	7-methylguanosine cap hypermethylation
GO:1901001	negative regulation of response to salt stress
GO:0006361	transcription initiation at RNA polymerase I promoter
GO:0019567	arabinose biosynthetic process
GO:1905393	plant organ formation
GO:0009260	ribonucleotide biosynthetic process
GO:0019856	pyrimidine nucleobase biosynthetic process
GO:0044210	'de novo' CTP biosynthetic process
GO:0030833	regulation of actin filament polymerization
GO:0006264	mitochondrial DNA replication
GO:0051096	positive regulation of helicase activity
GO:0006047	UDP-N-acetylglucosamine metabolic process
GO:0006048	UDP-N-acetylglucosamine biosynthetic process
GO:0019276	UDP-N-acetylgalactosamine metabolic process
GO:0006813	potassium ion transport
GO:0006020	inositol metabolic process
GO:0006021	inositol biosynthetic process
GO:0009152	purine ribonucleotide biosynthetic process
GO:0009067	aspartate family amino acid biosynthetic process
GO:0009090	homoserine biosynthetic process
GO:0019048	modulation by virus of host process
GO:0009657	plastid organization
GO:0015846	polyamine transport
GO:0009590	detection of gravity
GO:0009660	amyloplast organization
GO:0009308	amine metabolic process
GO:1904585	response to putrescine
GO:0043504	mitochondrial DNA repair
GO:0097552	mitochondrial double-strand break repair via homologous recombination
GO:0140115	export across plasma membrane
GO:0140352	export from cell
GO:0048756	sieve cell differentiation
GO:0010142	farnesyl diphosphate biosynthetic process, mevalonate pathway
GO:0019287	isopentenyl diphosphate biosynthetic process, mevalonate pathway
GO:0007188	adenylate cyclase-modulating G protein-coupled receptor signaling pathway
GO:0009652	thigmotropism
GO:0030187	melatonin biosynthetic process
GO:0062055	photosynthetic state transition
GO:0009807	lignan biosynthetic process
GO:0032784	regulation of DNA-templated transcription elongation
GO:0006655	phosphatidylglycerol biosynthetic process
GO:1901006	ubiquinone-6 biosynthetic process
GO:0000303	response to superoxide
GO:0006809	nitric oxide biosynthetic process
GO:0010102	lateral root morphogenesis
GO:0045732	positive regulation of protein catabolic process
GO:0010230	alternative respiration
GO:0009156	ribonucleoside monophosphate biosynthetic process
GO:0046786	viral replication complex formation and maintenance
GO:0031668	cellular response to extracellular stimulus
GO:0032511	late endosome to vacuole transport via multivesicular body sorting pathway
GO:0006102	isocitrate metabolic process
GO:2000121	regulation of removal of superoxide radicals
GO:0006568	tryptophan metabolic process
GO:0009963	positive regulation of flavonoid biosynthetic process
GO:0043619	regulation of transcription from RNA polymerase II promoter in response to oxidative stress
GO:0051090	regulation of DNA-binding transcription factor activity
GO:0090357	regulation of tryptophan metabolic process
GO:0106167	extracellular ATP signaling
GO:2000068	regulation of defense response to insect
GO:0010383	cell wall polysaccharide metabolic process
GO:0033692	cellular polysaccharide biosynthetic process
GO:0031930	mitochondria-nucleus signaling pathway
GO:1900409	positive regulation of cellular response to oxidative stress
GO:0006612	protein targeting to membrane
GO:0009955	adaxial/abaxial pattern specification
GO:0008361	regulation of cell size
GO:1905885	positive regulation of triglyceride transport
GO:0019433	triglyceride catabolic process
GO:0048829	root cap development
GO:0010407	non-classical arabinogalactan protein metabolic process
GO:0002758	innate immune response-activating signal transduction
GO:0006680	glucosylceramide catabolic process
GO:0016102	diterpenoid biosynthetic process
GO:0051762	sesquiterpene biosynthetic process
GO:0042246	tissue regeneration
GO:0000914	phragmoplast assembly
GO:1904659	glucose transmembrane transport
GO:1990481	mRNA pseudouridine synthesis
GO:0090626	plant epidermis morphogenesis
GO:0032790	ribosome disassembly
GO:0010447	response to acidic pH
GO:0071453	cellular response to oxygen levels
GO:1900037	regulation of cellular response to hypoxia
GO:0046467	membrane lipid biosynthetic process
GO:0009991	response to extracellular stimulus
GO:0009932	cell tip growth
GO:0045003	double-strand break repair via synthesis-dependent strand annealing
GO:0034214	protein hexamerization
GO:1901979	regulation of inward rectifier potassium channel activity
GO:0097623	potassium ion export across plasma membrane
GO:0110128	phloem sucrose unloading
GO:2001295	malonyl-CoA biosynthetic process
GO:0044208	'de novo' AMP biosynthetic process
GO:0046500	S-adenosylmethionine metabolic process
GO:0055063	sulfate ion homeostasis
GO:0001732	formation of cytoplasmic translation initiation complex
GO:0042128	nitrate assimilation
GO:0036211	protein modification process
GO:0015918	sterol transport
GO:0009864	induced systemic resistance, jasmonic acid mediated signaling pathway
GO:0009902	chloroplast relocation
GO:0031022	nuclear migration along microfilament
GO:0051252	regulation of RNA metabolic process
GO:0030259	lipid glycosylation
GO:0030388	fructose 1,6-bisphosphate metabolic process
GO:0007231	osmosensory signaling pathway
GO:0008272	sulfate transport
GO:0045596	negative regulation of cell differentiation
GO:0051170	import into nucleus
GO:0006580	ethanolamine metabolic process
GO:0010272	response to silver ion
GO:0046898	response to cycloheximide
GO:0071217	cellular response to external biotic stimulus
GO:0042256	mature ribosome assembly
GO:0015802	basic amino acid transport
GO:0006081	cellular aldehyde metabolic process
GO:0019441	tryptophan catabolic process to kynurenine
GO:0006751	glutathione catabolic process
GO:0032973	amino acid export across plasma membrane
GO:0043090	amino acid import
GO:1900030	regulation of pectin biosynthetic process
GO:0032979	protein insertion into mitochondrial inner membrane from matrix
GO:0000727	double-strand break repair via break-induced replication
GO:1905775	negative regulation of DNA helicase activity
GO:0045899	positive regulation of RNA polymerase II transcription preinitiation complex assembly
GO:0034765	regulation of ion transmembrane transport
GO:0070125	mitochondrial translational elongation
GO:0010410	hemicellulose metabolic process
GO:0051512	positive regulation of unidimensional cell growth
GO:0071287	cellular response to manganese ion
GO:0010960	magnesium ion homeostasis
GO:0034758	positive regulation of iron ion transport
GO:1990641	response to iron ion starvation
GO:0051782	negative regulation of cell division
GO:0071242	cellular response to ammonium ion
GO:0007093	mitotic cell cycle checkpoint signaling
GO:1900871	chloroplast mRNA modification
GO:0006694	steroid biosynthetic process
GO:0000002	mitochondrial genome maintenance
GO:0070646	protein modification by small protein removal
GO:0001678	cellular glucose homeostasis
GO:0019318	hexose metabolic process
GO:0046835	carbohydrate phosphorylation
GO:0051156	glucose 6-phosphate metabolic process
GO:0010767	regulation of transcription from RNA polymerase II promoter in response to UV-induced DNA damage
GO:0015074	DNA integration
GO:0045053	protein retention in Golgi apparatus
GO:0010231	maintenance of seed dormancy
GO:0006617	SRP-dependent cotranslational protein targeting to membrane, signal sequence recognition
GO:0043248	proteasome assembly
GO:0002100	tRNA wobble adenosine to inosine editing
GO:0007202	activation of phospholipase C activity
GO:0032960	regulation of inositol trisphosphate biosynthetic process
GO:0031297	replication fork processing
GO:0048478	replication fork protection
GO:0048830	adventitious root development
GO:0019447	D-cysteine catabolic process
GO:1990170	stress response to cadmium ion
GO:0006071	glycerol metabolic process
GO:0019563	glycerol catabolic process
GO:0006542	glutamine biosynthetic process
GO:0070681	glutaminyl-tRNAGln biosynthesis via transamidation
GO:0048768	root hair cell tip growth
GO:0006656	phosphatidylcholine biosynthetic process
GO:0045046	protein import into peroxisome membrane
GO:0006903	vesicle targeting
GO:0080171	lytic vacuole organization
GO:0042274	ribosomal small subunit biogenesis
GO:0018920	glyphosate metabolic process
GO:0000478	endonucleolytic cleavage involved in rRNA processing
GO:0080056	petal vascular tissue pattern formation
GO:0080057	sepal vascular tissue pattern formation
GO:0097010	eukaryotic translation initiation factor 4F complex assembly
GO:0032483	regulation of Rab protein signal transduction
GO:0048015	phosphatidylinositol-mediated signaling
GO:0046131	pyrimidine ribonucleoside metabolic process
GO:0009891	positive regulation of biosynthetic process
GO:0033384	geranyl diphosphate biosynthetic process
GO:0033386	geranylgeranyl diphosphate biosynthetic process
GO:0045337	farnesyl diphosphate biosynthetic process
