"gene_id","log2FoldChange_MeristemElong","log2FoldChange_MeristemDif","padj_MeristemElong","padj_MeristemDif","log2FoldChange_mean","padj_mean","def"
"AT4G21520",2.41941525945019,2.84812776241658,0.0474408262919241,0.00477956039426069,2.63377151093339,0.0261101933430924,"Transducin/WD40 repeat-like superfamily protein"
"AT1G67630",2.09608450655412,3.16935604299703,0.048432094571298,7.39941645232585e-05,2.63272027477558,0.0242530443679106,"DNA polymerase alpha 2"
"AT3G51270",2.18611656014553,3.07913337670591,0.0152815931067109,1.52492457042862e-05,2.63262496842572,0.00764842117620759,"protein serine/threonine kinases;ATP binding;catalytics"
"AT2G23530",2.27232311293739,2.98913203596055,0.00256711995562223,3.5814421330724e-06,2.63072757444897,0.00128535069887765,"Zinc-finger domain of monoamine-oxidase A repressor R1"
"AT2G35345",2.66881339908754,2.58942568268955,0.0105136356588763,0.00713426882402918,2.62911954088854,0.00882395224145273,NA
"AT1G17140",2.85312326101856,2.40285586280756,1.05581051248153e-05,0.000166280000526651,2.62798956191306,8.84190528257332e-05,"interactor of constitutive active rops 1"
"AT5G24840",1.88634076338412,3.36617435780472,0.0288433601851042,7.29888115506864e-08,2.62625756059442,0.0144217165869579,"tRNA (guanine-N-7) methyltransferase"
"AT1G30680",2.76313252152401,2.48125900013945,8.70708575483941e-06,3.69729337726888e-05,2.62219576083173,2.28400097637641e-05,"toprim domain-containing protein"
"AT2G26180",3.04957247924698,2.19109473520574,7.44498277134533e-11,7.77716700221814e-06,2.62033360722636,3.88862072602293e-06,"IQ-domain 6"
"AT1G72440",2.39559087373704,2.84333425068449,0.00108865221729603,7.20132597529227e-06,2.61946256221077,0.000547926771635661,"CCAAT-binding factor"
"AT2G21790",2.2543706390397,2.98451847269824,0.0196505324392671,0.000120037666340106,2.61944455586897,0.00988528505280361,"ribonucleotide reductase 1"
"AT1G08070",2.41594945243311,2.81953724396947,0.00344534217016963,0.000167866133638694,2.61774334820129,0.00180660415190416,"Tetratricopeptide repeat (TPR)-like superfamily protein"
"AT3G03580",2.45603165550848,2.77655325078247,0.0190628367754727,0.00205819073117533,2.61629245314548,0.010560513753324,"Tetratricopeptide repeat (TPR)-like superfamily protein"
"AT1G14810",2.02490282527029,3.207297636784,0.0152959755702752,4.06501711555956e-07,2.61610023102714,0.0076481910359934,"semialdehyde dehydrogenase family protein"
"AT3G25430",2.11044718035802,3.12083574147028,0.0164219017883935,6.68375446100755e-06,2.61564146091415,0.00821429277142725,"Polynucleotidyl transferase, ribonuclease H-like superfamily protein"
"AT1G61570",2.02154671291453,3.20831049726489,0.00375490282932938,3.03493051729787e-09,2.61492860508971,0.00187745293212995,"translocase of the inner mitochondrial membrane 13"
"AT3G13880",2.51372063249665,2.71604851109205,0.000472497740351022,3.75482158541373e-05,2.61488457179435,0.000255022978102579,"Tetratricopeptide repeat (TPR)-like superfamily protein"
"AT3G54910",2.2669253802651,2.95614659674678,0.00104728375172772,6.05800336346123e-07,2.61153598850593,0.000523944776032033,"RNI-like superfamily protein"
"AT5G08305",2.28013204845691,2.9407472020352,0.0154048176006434,0.000284365613019721,2.61043962524606,0.00784459160683157,"Pentatricopeptide repeat (PPR) superfamily protein"
"AT5G17520",2.29032674216013,2.9305353806714,0.000595424672746838,2.99802849709553e-07,2.61043106141577,0.000297862237798274,"root cap 1 (RCP1)"
"AT5G04600",2.31639827639017,2.90387683615929,0.00277516462529398,7.88968064868282e-06,2.61013755627473,0.00139152715297133,"RNA-binding (RRM/RBD/RNP motifs) family protein"
"AT3G54090",2.05241761085312,3.1646666115173,0.000491483574892831,1.09850625850392e-10,2.60854211118521,0.000245741842371729,"fructokinase-like 1"
"AT5G05740",2.50130597334118,2.71504073927585,0.0064335444772739,0.000873547220584531,2.60817335630851,0.00365354584892921,"ethylene-dependent gravitropism-deficient and yellow-green-like 2"
"AT3G25690",2.29185432422801,2.92372516633964,0.0154115040434871,0.000183057429429597,2.60778974528383,0.00779728073645834,"Hydroxyproline-rich glycoprotein family protein"
"AT2G34240",2.3246091574691,2.88802217131044,0.0354122918546519,0.00190730591011942,2.60631566438977,0.0186597988823857,"Protein with domains of unknown function DUF627 and DUF632"
"AT3G55340",2.24202712837427,2.97053272353695,0.00451195761814946,4.95756590208039e-06,2.60627992595561,0.00225845759202577,"phragmoplastin interacting protein 1"
"AT4G38380",2.43232281337709,2.77748492795101,5.70314041765268e-08,2.63985960808089e-11,2.60490387066405,2.85289013863038e-08,"MATE efflux family protein"
"AT5G28370",2.19534863357356,3.01327702267519,0.00720298036685424,5.10298843693164e-06,2.60431282812438,0.00360404167764559,"Pentatricopeptide repeat (PPR) superfamily protein"
"AT3G13230",2.05305410671879,3.15456851245996,0.0338926411181435,1.47303075431669e-05,2.60381130958938,0.0169536857128434,"RNA-binding KH domain-containing protein"
"AT1G04590",2.05960594534959,3.14276077393275,0.0202825120216161,3.74225056818086e-06,2.60118335964117,0.0101431271360921,NA
"AT2G41650",1.95618258340676,3.2417874952435,0.0331681548599362,1.3929059567698e-06,2.59898503932513,0.0165847738829465,NA
"AT5G37530",2.29371541429807,2.90414812261836,7.82352514162007e-05,1.16648697871878e-08,2.59893176845821,3.91234581429939e-05,"NAD(P)-binding Rossmann-fold superfamily protein"
"AT3G58430",2.39760213194883,2.78738731051797,0.00147344632042982,4.04918353483001e-05,2.5924947212334,0.000756969077889059,"TRAF-like family protein"
"AT4G38020",1.74678341269838,3.43666080312755,0.000415980716854862,1.7748976262997e-14,2.59172210791297,0.000207990358436305,"tRNA/rRNA methyltransferase (SpoU) family protein"
"AT4G26370",2.60023462157876,2.58296712252475,0.000502169990257415,0.000219524650088077,2.59160087205175,0.000360847320172746,"antitermination NusB domain-containing protein"
"AT1G52640",2.59527187245434,2.58765903076119,0.00682319176716592,0.00326184815342179,2.59146545160777,0.00504251996029385,"Pentatricopeptide repeat (PPR) superfamily protein"
"AT3G28660",2.38195958801461,2.80000839756533,0.0011901793827967,1.44835668055606e-05,2.59098399278997,0.000602331474801128,"Tetratricopeptide repeat (TPR)-like superfamily protein"
"AT1G20220",2.02035364203273,3.15985211849103,0.00630723488699685,2.98368990366116e-08,2.59010288026188,0.00315363236194795,"Alba DNA/RNA-binding protein"
"AT3G05340",2.38981437507912,2.78638158845367,0.0287253660419255,0.00258190633653025,2.58809798176639,0.0156536361892279,"Tetratricopeptide repeat (TPR)-like superfamily protein"
"AT3G05480",2.35040243983146,2.82308671946709,0.000526907270089376,3.3856786898534e-06,2.58674457964928,0.000265146474389615,"cell cycle checkpoint control protein family"
"AT5G42450",2.56253612441624,2.61009266775529,0.0134038697189588,0.00524686633268317,2.58631439608577,0.009325368025821,"Pentatricopeptide repeat (PPR) superfamily protein"
"AT5G64680",2.41334509943466,2.75797110956683,0.00105618984058052,1.87528915183233e-05,2.58565810450074,0.000537471366049421,"PTHR36407:SF1 - MEDIATOR-ASSOCIATED PROTEIN 2 (1 of 1)"
"AT1G29250",2.01151736578229,3.15774760093224,0.00489303109115102,1.07056642977003e-08,2.58463248335726,0.00244652089840766,"Alba DNA/RNA-binding protein"
"AT1G06190",2.21173236000563,2.95698788035899,0.000327214989015917,1.40990146843941e-08,2.58436012018231,0.000163614544015301,"Rho termination factor"
"AT2G05120",2.2177971322846,2.94877326059336,0.000566134009287697,5.29674521728867e-08,2.58328519643898,0.000283093488369935,"Nucleoporin, Nup133/Nup155-like"
"AT5G12220",2.4991159654087,2.66388775285982,0.00141034649027172,0.000142681908007455,2.58150185913426,0.00077651419913959,"las1-like family protein"
"AT3G01070",2.2428596995382,2.91582980435819,0.0104050176857172,6.02519048551083e-05,2.5793447519482,0.00523263479528616,"early nodulin-like protein 16"
"AT3G61520",2.18808828359027,2.97031218617484,0.00744823533305195,7.29715277302872e-06,2.57920023488255,0.00372776624291249,"Pentatricopeptide repeat (PPR) superfamily protein"
"AT2G34220",2.30766763990807,2.85070032610644,0.0344522096372106,0.00193318481727618,2.57918398300725,0.0181926972272434,"Protein with domains of unknown function (DUF627 and DUF629)"
"AT5G28460",2.18425836900288,2.97338143867652,0.00756295670900564,7.00987573429353e-06,2.5788199038397,0.00378498329236997,"Pentatricopeptide repeat (PPR) superfamily protein"
"AT1G76120",1.76415067267551,3.39270072490014,0.00137311460590165,5.53695684429712e-16,2.57842569878782,0.000686557302951104,"Pseudouridine synthase family protein"
"AT3G46950",2.30649874858909,2.8486274028196,1.47532703247047e-05,2.40317377472954e-09,2.57756307570435,7.37783674923971e-06,"Mitochondrial transcription termination factor family protein"
"AT1G11475",2.2090859006537,2.94540973976405,0.00022476618346256,5.60245515859986e-09,2.57724782020888,0.000112385892958859,"RNA polymerases N / 8 kDa subunit"
"AT1G60850",2.42360920846335,2.73057903372489,0.000373581044519496,6.05342167452583e-06,2.57709412109412,0.000189817233097011,"DNA-directed RNA polymerase family protein"
"AT5G35400",2.07348304728695,3.07760565230296,8.33543063519592e-05,7.0237443832272e-12,2.57554434979495,4.16771566878518e-05,"Pseudouridine synthase family protein"
"AT2G43800",2.31423658791074,2.83633655724632,3.58023782194433e-05,1.05313068897196e-08,2.57528657257853,1.79064547631665e-05,"Actin-binding FH2 (formin homology 2) family protein"
"AT1G62150",2.04370932786125,3.10371351550593,0.018633514253558,4.08898473627117e-06,2.57371142168359,0.00931880161914715,"Mitochondrial transcription termination factor family protein"
"AT2G21050",2.28462369262573,2.85436718523385,0.000216813107587392,8.23173428114455e-08,2.56949543892979,0.000108447712465102,"like AUXIN RESISTANT 2"
"AT2G04030",2.56235579077425,2.57580173060363,5.05742364777326e-06,9.87673131675155e-07,2.56907876068894,3.02254838972421e-06,"Chaperone protein htpG family protein"
"AT2G34900",2.24291913511054,2.89456217592336,0.00112088054122159,5.86276188817268e-07,2.56874065551695,0.000560733408705204,"Transcription factor GTE6"
"AT4G28430",2.27351421694831,2.86219696295358,0.0330073018019248,0.00114156846919244,2.56785558995094,0.0170744351355586,"Reticulon family protein"
"AT2G37230",1.82202401998363,3.31293308855895,0.0413306782045287,1.24908551952581e-07,2.56747855427129,0.0206654015565403,"Tetratricopeptide repeat (TPR)-like superfamily protein"
"AT2G34570",2.06884188794486,3.05813214739618,0.00235915717919786,2.35380674766753e-08,2.56348701767052,0.00117959035863267,"PIN domain-like family protein"
"AT1G13270",2.51169207272337,2.61176318622367,0.00950099658791996,0.00245030249649982,2.56172762947352,0.00597564954220989,"methionine aminopeptidase 1B"
"AT1G71460",2.21359793376907,2.90865620116638,0.0136130001154848,0.000117752618123455,2.56112706746772,0.0068653763668041,"Pentatricopeptide repeat (PPR-like) superfamily protein"
"AT1G18550",1.97044335838128,3.1475764683025,0.0309615651435545,5.11120605195837e-06,2.55900991334189,0.0154833381748032,"ATP binding microtubule motor family protein"
"AT5G40490",2.17637210752047,2.93852164097099,0.00301796123057493,1.07086771135179e-06,2.55744687424573,0.00150951604914314,"RNA-binding (RRM/RBD/RNP motifs) family protein"
"AT5G11450",1.94368661655711,3.17021565002374,0.0336211585363376,3.07114567036035e-06,2.55695113329043,0.016812114841004,"Mog1/PsbP/DUF1795-like photosystem II reaction center PsbP family protein"
"AT2G32220",1.71266585382668,3.40020651126749,0.0265127901937562,5.5920939064994e-10,2.55643618254709,0.0132563953764828,"Ribosomal L27e protein family"
"AT2G21710",2.44472203504637,2.6657200517696,0.0013500466856863,0.000108243250354425,2.55522104340798,0.000729144968020364,"Mitochondrial transcription termination factor family protein"
"AT5G49410",2.31845022875538,2.79106690089771,0.0117088650391426,0.000386758969002366,2.55475856482655,0.0060478120040725,NA
"AT1G31660",2.14488479602334,2.96042338008663,0.0112216799215692,1.1324914124955e-05,2.55265408805498,0.00561650241784708,"K14797 - essential nuclear protein 1 (ENP1, BYSL)  (1 of 1)"
"AT5G60990",2.17137566217954,2.93376646613458,0.000451439467638704,1.43156358672898e-08,2.55257106415706,0.000225726891637286,"DEA(D/H)-box RNA helicase family protein"
"AT2G01210",2.04918588993988,3.05484640682834,0.0184961536137858,6.34605060140939e-06,2.55201614838411,0.00925124983219361,"Leucine-rich repeat protein kinase family protein"
"AT3G03650",2.65753825560682,2.44512447379338,0.00195486744039931,0.00247207484813472,2.5513313647001,0.00221347114426701,"Exostosin family protein"
"AT1G73590",2.33099698123998,2.77098096509202,2.25848510191509e-05,1.23497197011369e-08,2.550988973166,1.1298600369426e-05,"Auxin efflux carrier family protein"
"AT1G53200",2.31485334612412,2.78634192203423,0.0037171523112698,4.12489778114773e-05,2.55059763407918,0.00187920064454064,"PF14929 - TAF RNA Polymerase I subunit A (TAF1_subA)  (1 of 1)"
"AT1G49475",2.75409147987002,2.34601845562008,5.28354788045354e-05,0.000430128721705475,2.55005496774505,0.000241482100255005,"AP2/B3-like transcriptional factor family protein"
"AT4G15570",2.22682332367958,2.87049695202243,0.00761045516373872,2.84278342482582e-05,2.54866013785101,0.00381944149899349,"P-loop containing nucleoside triphosphate hydrolases superfamily protein"
"AT2G06040",2.54688716482459,2.54771727514451,6.7900364054694e-06,1.71084067444242e-06,2.54730221998455,4.25043853995591e-06,"K15082 - DNA repair protein RAD7 (RAD7)  (1 of 2)"
"AT5G53770",2.14666499557916,2.94509345817389,0.00051506018941185,1.03463307549587e-08,2.54587922687653,0.000257535267871302,"Nucleotidyltransferase family protein"
"AT5G47680",2.05251916364225,3.03683938330991,0.0397015245266432,5.7415906555768e-05,2.54467927347608,0.0198794702165995,"2.1.1.221 - tRNA (guanine(9)-N(1))-methyltransferase / tRNA m(1)G(9)-methyltransferase (1 of 1)"
"AT5G06000",1.66610693895117,3.42279651659222,0.018797128376493,6.02185620291221e-12,2.54445172777169,0.00939856419125744,"eukaryotic translation initiation factor 3G2"
"AT3G61111",1.70132639120834,3.38485627270996,0.0452126487811885,3.31398654400769e-09,2.54309133195915,0.0226063260475875,"Zinc-binding ribosomal protein family protein"
"AT4G01560",2.09748216558165,2.98139818180593,0.00401088824614892,3.35239470662882e-07,2.53944017369379,0.00200561174280979,"Ribosomal RNA processing Brix domain protein"
"AT3G12670",2.29893951379816,2.7757049410331,0.00112729697527627,4.49034938704734e-06,2.53732222741563,0.000565893662331656,"CTP synthase family protein"
"AT1G29980",2.21397874704758,2.8572882084755,0.0196064459670922,0.000196977479054745,2.53563347776154,0.00990171172307348,"Protein of unknown function, DUF642"
"AT2G03780",2.15453242553114,2.91591919066917,0.00736735618955156,7.97682258143371e-06,2.53522580810016,0.0036876665060665,"Translin family protein"
"AT1G14060",1.9674823632058,3.09760848293367,0.0142076839354312,3.71535393935252e-07,2.53254542306974,0.00710402773541259,"GCK domain-containing protein"
"AT1G10490",2.32832073484781,2.73651634449823,2.85988134286002e-05,2.90034111635667e-08,2.53241853967302,1.43139084198819e-05,"Domain of unknown function (DUF1726) ;Putative ATPase (DUF699)"
"AT2G26860",2.11805817422962,2.9457166421254,0.00808437993603326,4.73966899109615e-06,2.53188740817751,0.00404455980251218,"FBD, F-box and Leucine Rich Repeat domains containing protein"
"AT5G66500",2.09278962667695,2.97041067655632,0.0180477540530083,5.92816637500421e-05,2.53160015161663,0.00905351785837915,"Tetratricopeptide repeat (TPR)-like superfamily protein"
"AT5G53080",1.9294723919334,3.12651243656546,9.75896810362574e-05,1.34997953745164e-13,2.52799241424943,4.87948405856277e-05,"Tetratricopeptide repeat (TPR)-like superfamily protein"
"AT4G37090",2.26975597229929,2.77252690423553,0.00131064399562325,4.27771334041272e-06,2.52114143826741,0.000657460854481831,NA
"AT5G55280",2.15922148414853,2.88249815764479,0.00357971212945185,2.16778112626297e-06,2.52085982089666,0.00179093995528906,"homolog of bacterial cytokinesis Z-ring protein FTSZ 1-1"
"AT5G42330",2.43086445840908,2.60621932332246,1.40901884095381e-07,2.19446394440027e-09,2.51854189086577,7.15481740198904e-08,NA
"AT5G61770",2.3281673222965,2.7070100390839,0.00204138560958237,3.2682430516204e-05,2.5175886806902,0.00103703402004929,"PETER PAN-like protein"
"AT4G31290",2.01747088007559,3.01709722688774,0.0445586675587741,5.74189649967624e-05,2.51728405348167,0.0223080432618854,"ChaC-like family protein"
"AT3G55760",2.48618943759842,2.54780356510418,0.000753942997459596,0.000148186990782844,2.5169965013513,0.00045106499412122,NA
"AT3G17360",1.66099912738345,3.36960385425873,0.0467889322250904,1.7426771663674e-09,2.51530149082109,0.0233944669838838,"phragmoplast orienting kinesin 1"
"AT2G37400",2.02064406964909,3.00933648375934,0.0116661401770211,1.45584992853036e-06,2.51499027670422,0.00583379801347482,"Tetratricopeptide repeat (TPR)-like superfamily protein"
"AT2G34640",2.17397833942408,2.85416908425061,0.00319474039764255,3.25488390917109e-06,2.51407371183734,0.00159899764077586,"plastid transcriptionally active 12"
